id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
1791,CYKO,medium_airport,Akulivik Airport,60.8185997,-78.14859772,75,NA,CA,CA-QC,Akulivik,yes,CYKO,AKV,,,https://en.wikipedia.org/wiki/Akulivik_Airport,YKO
2105,DNAK,medium_airport,Akure Airport,7.246739864,5.301010132,1100,AF,NG,NG-ON,Akure,yes,DNAK,AKR,,http://www.faannigeria.org/nigeria-airport.php?airport=21,https://en.wikipedia.org/wiki/Akure_Airport,
117,BIAR,medium_airport,Akureyri Airport,65.66000366,-18.0727005,6,EU,IS,IS-6,Akureyri,yes,BIAR,AEY,,,https://en.wikipedia.org/wiki/Akureyri_Airport,
308030,PAUT,small_airport,Akutan Airport,54.14459,-165.604332,133,NA,US,US-AK,Akutan,yes,PAUT,KQA,7AK,https://web.archive.org/web/20100410064944/http://dot.alaska.gov/creg/akutan/assets/Akun_ALP_Sheet-Set-1-9.pdf,https://en.wikipedia.org/wiki/Akutan_Airport,Akun Airport
309668,DNAI,medium_airport,Akwa Ibom International Airport,4.8725,8.093,170,AF,NG,NG-AK,Uyo,yes,DNAI,QUO,,http://www.ibomairport.com.ng/,https://en.wikipedia.org/wiki/Akwa_Ibom_Airport,
3225,HLLQ,medium_airport,Al Abraq International Airport,32.7887,21.9643,2157,AF,LY,LY-JA,Al Bayda',yes,HLLQ,LAQ,,,https://en.wikipedia.org/wiki/Al_Abraq_International_Airport,Beida
334407,WDA,small_airport,"Al Ain Airport Ain District, Shabwah Governorate, Yemen",14.859579,45.545705,,AS,YE,YE-SH,Ain District,no,,WDA,,,,
5230,OMAL,medium_airport,Al Ain International Airport,24.26169968,55.60919952,869,AS,AE,AE-AZ,Al Ain,yes,OMAL,AAN,,,https://en.wikipedia.org/wiki/Al_Ain_International_Airport,
5286,ORAA,medium_airport,Al Asad Air Base,33.78559875,42.44120026,618,AS,IQ,IQ-AN,Hīt,no,ORAA,IQA,,,https://en.wikipedia.org/wiki/Al_Asad_Airbase,Qadisiyah Airbase
5227,OMAD,medium_airport,Al Bateen Executive Airport,24.428301,54.458099,16,AS,AE,AE-AZ,Abu Dhabi,no,OMAD,AZI,,,https://en.wikipedia.org/wiki/Al_Bateen_Executive_Airport,Former Abu Dhabi International Airport
5231,OMAM,medium_airport,Al Dhafra Air Base,24.24819946,54.54769897,77,AS,AE,AE-AZ,,no,OMAM,DHF,,https://www.dhafra.af.mil/,https://en.wikipedia.org/wiki/Al_Dhafra_Air_Base,
5315,OYGD,medium_airport,Al Ghaydah International Airport,16.193341,52.174186,134,AS,YE,YE-MR,Al Ghaydah,yes,OYGD,AAY,,,https://en.wikipedia.org/wiki/Al_Ghaydah_Airport,
300320,OMDW,large_airport,Al Maktoum International Airport,24.896356,55.161389,114,AS,AE,AE-DU,Jebel Ali,yes,OMDW,DWC,,https://www.dubaiairports.ae/,https://en.wikipedia.org/wiki/Al_Maktoum_International_Airport,
3101,GMAD,medium_airport,Al Massira Airport,30.322478,-9.412003,250,AF,MA,MA-AGD,Agadir (Temsia),yes,GMAD,AGA,,,https://en.wikipedia.org/wiki/Al_Massira_Airport,
5236,OMDM,medium_airport,Al Minhad Air Base,25.02680016,55.36619949,165,AS,AE,AE-DU,Dubai,no,OMDM,NHD,,,https://en.wikipedia.org/wiki/Al_Minhad_Air_Base,
311028,ORNI,medium_airport,Al Najaf International Airport,31.989853,44.404317,103,AS,IQ,IQ-NA,Najaf,yes,ORNI,NJF,,http://www.alnajafairport.net/,https://en.wikipedia.org/wiki/Al_Najaf_International_Airport,
5103,OEPA,medium_airport,Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099,1174,AS,SA,SA-04,Qaisumah,yes,OEPA,AQI,,,https://en.wikipedia.org/wiki/Al_Qaisumah/Hafr_Al_Batin_Airport,Qaisumah Domestic Airport
5287,ORAT,medium_airport,Al Taqaddum Air Base,33.33810043,43.5970993,275,AS,IQ,IQ-AN,Al Habbaniyah,no,ORAT,TQD,,,https://en.wikipedia.org/wiki/Al_Taqaddum,"Tammuz Airbase, Al Fallujah, Greene Field"
314636,SOR,small_airport,Al Thaurah Airport,34.3905,40.1524,1278,AS,SY,SY-DY,Al Thaurah,no,,SOR,,,,
5309,OTBH,medium_airport,Al Udeid Air Base,25.11730003,51.31499863,130,AS,QA,QA-RA,Ar Rayyan,no,OTBH,XJD,,,https://en.wikipedia.org/wiki/Al_Udeid_Air_Base,
5128,OEWJ,medium_airport,Al Wajh Domestic Airport,26.198601,36.476398,66,AS,SA,SA-07,Al Wajh,yes,OEWJ,EJH,,,https://en.wikipedia.org/wiki/Al_Wajh_Domestic_Airport,"Wedjh, Wejh"
5083,OEAH,medium_airport,Al-Ahsa International Airport,25.285299,49.485199,588,AS,SA,SA-04,Hofuf,yes,OEAH,HOF,,,https://en.wikipedia.org/wiki/Al-Ahsa_Domestic_Airport,
32138,OYBI,small_airport,Al-Bayda Airport,14.105974,45.441079,6120,AS,YE,YE-BA,Al-Bayda,no,OYBI,BYD,,,https://en.wikipedia.org/wiki/Al_Bayda%27_Airport_(Yemen),
32139,OYBQ,small_airport,Al-Bough Airport,17.34670067,44.62170029,3800,AS,YE,YE-SD,Al-Bough,no,OYBQ,BUK,,,,"Albuq, Al Buq, Albuqa"
5119,OESK,medium_airport,Al-Jawf Domestic Airport,29.78510094,40.09999847,2261,AS,SA,SA-12,Al-Jawf,yes,OESK,AJF,,,https://en.wikipedia.org/wiki/Al-Jawf_Domestic_Airport,Al Jouf Airport
16387,PAUK,small_airport,Alakanuk Airport,62.68004227,-164.6599274,10,NA,US,US-AK,Alakanuk,no,PAUK,AUK,AUK,,https://en.wikipedia.org/wiki/Alakanuk_Airport,
3373,KALM,medium_airport,Alamogordo White Sands Regional Airport,32.83990097,-105.9909973,4200,NA,US,US-NM,Alamogordo,no,KALM,ALM,ALM,,https://en.wikipedia.org/wiki/Alamogordo-White_Sands_Regional_Airport,
32690,MX-XAL,small_airport,Álamos Airport,27.035701,-108.947998,1312,NA,MX,MX-SON,Álamos,no,,XAL,ALA,,,MM45
3996,LEAB,medium_airport,Albacete Airport / Los Llanos Air Base,38.948502,-1.86352,2302,EU,ES,ES-AB,Albacete,no,LEAB,ABC,,https://www.aena.es/en/albacete.html,https://en.wikipedia.org/wiki/Albacete_Airport,
26888,YABA,medium_airport,Albany Airport,-34.94329834,117.8089981,233,OC,AU,AU-WA,Albany,yes,YABA,ALH,,,https://en.wikipedia.org/wiki/Albany_Airport_(Australia),"ABA, YPAL"
3371,KALB,medium_airport,Albany International Airport,42.74829865,-73.80169678,285,NA,US,US-NY,Albany,yes,KALB,ALB,ALB,http://www.albanyairport.com/,https://en.wikipedia.org/wiki/Albany_International_Airport,
717,CBS8,small_airport,Alberni Valley Regional Airport,49.321899,-124.931,250,NA,CA,CA-BC,Port Alberni,no,CBS8,YPB,CBS8,http://www.acrd.bc.ca/avra,https://en.wikipedia.org/wiki/Port_Alberni_(Alberni_Valley_Regional)_Airport,BS8
20709,KOAJ,medium_airport,Albert J Ellis Airport,34.829201,-77.612099,94,NA,US,US-NC,Richlands,no,KOAJ,OAJ,OAJ,,,
19244,KAEL,small_airport,Albert Lea Municipal Airport,43.68149948,-93.36720276,1260,NA,US,US-MN,Albert Lea,no,KAEL,AEL,AEL,,https://en.wikipedia.org/wiki/Albert_Lea_Municipal_Airport,
21101,KSPG,small_airport,Albert Whitted Airport,27.7651,-82.626999,7,NA,US,US-FL,St Petersburg,no,KSPG,SPG,SPG,,https://en.wikipedia.org/wiki/Albert_Whitted_Airport,
4054,LFAQ,small_airport,Albert-Bray Airport,49.9715004,2.697659969,364,EU,FR,FR-HDF,Albert/Bray,no,LFAQ,BYF,,,https://en.wikipedia.org/wiki/Albert_%E2%80%93_Picardie_Airport,
6298,SVMD,medium_airport,Alberto Carnevalli Airport,8.582078,-71.161041,5007,SA,VE,VE-L,Mérida,yes,SVMD,MRD,,,https://en.wikipedia.org/wiki/Alberto_Carnevalli_Airport,
4858,MUTD,medium_airport,Alberto Delgado Airport,21.78829956,-79.99720001,125,NA,CU,CU-07,Trinidad,yes,MUTD,TND,,,,
6162,SKSO,small_airport,Alberto Lleras Camargo Airport,5.67732,-72.9703,8155,SA,CO,CO-BOY,Sogamoso,no,SKSO,SOX,SOX,,,
19858,KFEP,small_airport,Albertus Airport,42.24620056,-89.58200073,859,NA,US,US-IL,Freeport,no,KFEP,FEP,FEP,http://www.ci.freeport.il.us/business/albertus.htm,http://de.wikipedia.org/wiki/Albertus_Airport,
4081,LFCI,medium_airport,Albi-Le Séquestre Airport,43.91389847,2.113059998,564,EU,FR,FR-OCC,Albi/Le Séquestre,no,LFCI,LBI,,,,
41505,SMBN,small_airport,Albina Airport,5.51272,-54.050098,19,SA,SR,SR-MA,Albina,no,SMBN,ABN,,,,
16091,KABQ,medium_airport,Albuquerque International Sunport,35.040199,-106.609001,5355,NA,US,US-NM,Albuquerque,yes,KABQ,ABQ,ABQ,http://www.abqsunport.com/,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport,
27044,YMAY,medium_airport,Albury Airport,-36.066758,146.959148,539,OC,AU,AU-NSW,Albury,yes,YMAY,ABX,,,https://en.wikipedia.org/wiki/Albury_Airport,
333229,SLAL,medium_airport,Alcantarí Airport,-19.246835,-65.149611,10184,SA,BO,BO-H,Yamparaez,yes,SLAL,SRE,,,https://en.wikipedia.org/wiki/Alcantar%C3%AD_Airport,
30613,SKAD,small_airport,Alcides Fernández Airport,8.497847,-77.274106,50,SA,CO,CO-CHO,Acandí,no,SKAD,ACD,ACD,,https://en.wikipedia.org/wiki/Alcides_Fern%C3%A1ndez_Airport,
30617,UEEA,small_airport,Aldan Airport,58.60279846,125.4089966,2241,AS,RU,RU-SA,Aldan,no,UEEA,ADH,,,https://en.wikipedia.org/wiki/Aldan_Airport,
2424,EGJA,medium_airport,Alderney Airport,49.706104,-2.21472,290,EU,GG,GG-U-A,Saint Anne,yes,EGJA,ACI,,,https://en.wikipedia.org/wiki/Alderney_Airport,"The Blaye, Channel Islands"
477,SSLT,small_airport,Alegrete Novo Airport,-29.81270027,-55.89339828,459,SA,BR,BR-RS,Alegrete,no,SSLT,ALQ,SSLT,,http://pt.wikipedia.org/wiki/Aeroporto_Alegrete_Novo,
6243,SPZO,large_airport,Alejandro Velasco Astete International Airport,-13.53569984,-71.938797,10860,SA,PE,PE-CUS,Cusco,yes,SPZO,CUZ,,http://www.corpac.gob.pe/,https://en.wikipedia.org/wiki/Alejandro_Velasco_Astete_International_Airport,
12243,5A8,medium_airport,Aleknagik / New Airport,59.2826004,-158.6179962,66,NA,US,US-AK,Aleknagik,yes,5A8,WKK,5A8,,https://en.wikipedia.org/wiki/Aleknagik_Airport,
352227,RU-0802,small_airport,Aleksandrovsk-Sakhalinskiy Airport,50.878037,142.174682,12,EU,RU,RU-SAK,Aleksandrovsk-Sakhalinskiy,no,UHSA,UHS,,,,"УХСА, Александровск-Сахалинский"
30637,BR-ALT,small_airport,Alenquer Municipal Airport,-1.917,-54.7231,55,SA,BR,BR-PA,Alenquer,no,SDWQ,ALT,PA0027,,https://en.wikipedia.org/wiki/Alenquer_Airport,
5302,OSAP,medium_airport,Aleppo International Airport,36.180698,37.2244,1276,AS,SY,SY-HL,Aleppo,yes,OSAP,ALP,,http://www.aleppo-airport.com/en/,https://en.wikipedia.org/wiki/Aleppo_International_Airport,مطار حلب الدولي
1806,CYLT,medium_airport,Alert Airport,82.51779938,-62.2806015,100,NA,CA,CA-NU,Alert,no,CYLT,YLT,,,https://en.wikipedia.org/wiki/Alert_Airport,YLT
1656,CYAL,medium_airport,Alert Bay Airport,50.5821991,-126.9160004,240,NA,CA,CA-BC,Alert Bay,no,CYAL,YAL,,,https://en.wikipedia.org/wiki/Alert_Bay_Airport,
30636,SPAR,small_airport,Alerta Airport,-11.68299961,-69.33300018,797,SA,PE,PE-MDD,Fortaleza,no,SPAR,ALD,,,,
2564,ENAL,medium_airport,"Ålesund Airport, Vigra",62.5625,6.1197,69,EU,NO,NO-15,Ålesund,yes,ENAL,AES,,http://www.avinor.no/lufthavn/alesund,https://en.wikipedia.org/wiki/%C3%85lesund_Airport%2C_Vigra,Vigra
2767,FAAB,medium_airport,Alexander Bay Airport,-28.575001,16.5333,98,AF,ZA,ZA-NC,Alexander Bay,no,FAAB,ALJ,,,https://en.wikipedia.org/wiki/Alexander_Bay_Airport,Kortdoorn
20191,KISW,small_airport,Alexander Field South Wood County Airport,44.36029816,-89.83899689,1021,NA,US,US-WI,Wisconsin Rapids,no,KISW,ISW,ISW,http://www.wirapids.org/department/?fDD=27-0,https://en.wikipedia.org/wiki/South_Wood_County_Airport,
5038,NZLX,medium_airport,Alexandra Aerodrome,-45.210495,169.371113,752,OC,NZ,NZ-OTA,Alexandra,no,NZLX,ALR,,,https://en.wikipedia.org/wiki/Alexandra_Aerodrome,
27323,YALX,small_airport,Alexandria Homestead Airport,-19.06019974,136.7100067,,OC,AU,AU-NT,,no,YALX,AXL,,,,
3365,KAEX,medium_airport,Alexandria International Airport,31.3274,-92.549797,89,NA,US,US-LA,Alexandria,yes,KAEX,AEX,AEX,,https://en.wikipedia.org/wiki/Alexandria_International_Airport_(Louisiana),"England Air Park, England Air Force Base"
4250,LGAL,medium_airport,Alexandroupoli Democritus Airport,40.8559,25.956301,24,EU,GR,GR-71,Alexandroupolis,yes,LGAL,AXD,,,https://en.wikipedia.org/wiki/Alexandroupoli_Airport,
31832,SATK,small_airport,Alferez Armando Rodriguez Airport,-24.72139931,-60.54880142,426,SA,AR,AR-P,Las Lomitas,no,SATK,LLS,ITA,,,
6201,SPAS,small_airport,Alferez FAP Alfredo Vladimir Sara Bauer Airport,-2.796129942,-76.46659851,728,SA,PE,PE-LOR,Andoas,no,SPAS,AOP,,,https://en.wikipedia.org/wiki/Alferez_FAP_Alfredo_Vladimir_Sara_Bauer_Airport,
6229,SPNC,medium_airport,Alferez Fap David Figueroa Fernandini Airport,-9.878809929,-76.20480347,6070,SA,PE,PE-HUC,Huánuco,yes,SPNC,HUU,,,https://en.wikipedia.org/wiki/Alf%C3%A9rez_FAP_David_Figueroa_Fernandini_Airport,
6110,SKCL,medium_airport,Alfonso Bonilla Aragon International Airport,3.54322,-76.3816,3162,SA,CO,CO-VAC,Cali,yes,SKCL,CLO,CLO,https://www.aerocali.com.co/,https://en.wikipedia.org/wiki/Alfonso_Bonilla_Arag%C3%B3n_International_Airport,"Palmaseca International, 02-20"
6176,SKVP,medium_airport,Alfonso López Pumarejo Airport,10.435,-73.2495,483,SA,CO,CO-CES,Valledupar,yes,SKVP,VUP,VUP,,https://en.wikipedia.org/wiki/Valledupar_Airport,
6130,SKLT,medium_airport,Alfredo Vásquez Cobo International Airport,-4.19355,-69.9432,277,SA,CO,CO-AMA,Leticia,yes,SKLT,LET,LET,,https://en.wikipedia.org/wiki/V%C3%A1squez_Cobo_International_Airport,
4330,LIEA,medium_airport,Alghero-Fertilia Airport,40.632099,8.29077,87,EU,IT,IT-88,Alghero,yes,LIEA,AHO,SS02,http://www.aeroportodialghero.it/home_en.asp,https://en.wikipedia.org/wiki/Alghero-Fertilia_Airport,"Alghero Airport, Sardinia, Alghero - Riviera del Corallo Airport"
19335,KAXA,small_airport,Algona Municipal Airport,43.07789993,-94.27200317,1219,NA,US,US-IA,Algona,no,KAXA,AXG,AXA,,https://en.wikipedia.org/wiki/Algona_Municipal_Airport,
5300,ORTL,medium_airport,Ali Air Base,30.935801,46.090099,20,AS,IQ,IQ-DQ,Nasiriyah,no,ORTL,XNH,,,https://en.wikipedia.org/wiki/Ali_Air_Base,"Tallil Air Base, Camp Adder"
39580,HDAS,small_airport,Ali-Sabieh Airport,11.146889,42.72,2313,AF,DJ,DJ-AS,Ali-Sabieh,no,HDAS,AII,,,https://en.wikipedia.org/wiki/Ali-Sabieh_Airport,
3997,LEAL,large_airport,Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,142,EU,ES,ES-V,Alicante,yes,LEAL,ALC,,https://www.aena.es/en/alicante-elche.html,https://en.wikipedia.org/wiki/Alicante_Airport,
3372,KALI,medium_airport,Alice International Airport,27.7409,-98.026901,178,NA,US,US-TX,Alice,no,KALI,ALI,ALI,,https://en.wikipedia.org/wiki/Alice_International_Airport,
26900,YBAS,medium_airport,Alice Springs Airport,-23.80669975,133.9019928,1789,OC,AU,AU-NT,Alice Springs,yes,YBAS,ASP,,http://www.alicespringsairport.com.au/,https://en.wikipedia.org/wiki/Alice_Springs_Airport,
5694,RPMA,medium_airport,Allah Valley Airport,6.367903,124.752431,659,AS,PH,PH-SCO,Surallah,no,RPMA,AAV,,,https://en.wikipedia.org/wiki/Allah_Valley_Airport,Alah Valley Airport
26538,VIAL,medium_airport,Allahabad Airport,25.4401,81.733902,322,AS,IN,IN-UP,Allahabad,yes,VEAB,IXD,,https://www.aai.aero/en/node/75695,https://en.wikipedia.org/wiki/Allahabad_Airport,"VIAL, Allahabad Bamrauli Airport, Bamrauli Air Force Station"
13176,PFAL,small_airport,Allakaket Airport,66.55180359,-152.621994,441,NA,US,US-AK,Allakaket,no,PFAL,AET,6A8,,https://en.wikipedia.org/wiki/Allakaket_Airport,
5257,OPLA,large_airport,Allama Iqbal International Airport,31.521601,74.403603,712,AS,PK,PK-PB,Lahore,yes,OPLA,LHE,,,https://en.wikipedia.org/wiki/Allama_Iqbal_International_Airport,OPLR
2769,FAAL,small_airport,Alldays Airport,-22.67900085,29.05550003,2600,AF,ZA,ZA-NP,Alldays,no,FAAL,ADY,,,,
3367,KAGC,medium_airport,Allegheny County Airport,40.35440063,-79.93019867,1252,NA,US,US-PA,Pittsburgh,no,KAGC,AGC,AGC,,https://en.wikipedia.org/wiki/Allegheny_County_Airport,
5339,PABI,medium_airport,Allen Army Airfield,63.99449921,-145.7220001,1291,NA,US,US-AK,Delta Junction Ft Greely,no,PABI,BIG,BIG,,https://en.wikipedia.org/wiki/Allen_Army_Airfield00000000000000,Big Delta Army Airfield
19384,KBKT,small_airport,Allen C Perkinson Blackstone Army Air Field,37.07419968,-77.95749664,439,NA,US,US-VA,Blackstone,no,KBKT,BKT,BKT,,https://en.wikipedia.org/wiki/Blackstone_Army_Airfield,
19257,KAIA,small_airport,Alliance Municipal Airport,42.05319977,-102.8040009,3931,NA,US,US-NE,Alliance,no,KAIA,AIA,AIA,,https://en.wikipedia.org/wiki/Alliance_Municipal_Airport,
42184,PA-0003,small_airport,Alligandi Airport,9.2226,-78.0236,55,NA,PA,PA-KY,Alligandi,no,MPAI,AIL,,,https://en.wikipedia.org/wiki/Ailigandí_Airport,
1919,CYTF,medium_airport,Alma Airport,48.50889969,-71.64189911,445,NA,CA,CA-QC,Alma,yes,CYTF,YTF,,,https://en.wikipedia.org/wiki/Alma_Airport,
6421,UAAA,large_airport,Almaty International Airport,43.3521,77.040497,2234,AS,KZ,KZ-ALM,Almaty,yes,UAAA,ALA,,,https://en.wikipedia.org/wiki/Almaty_International_Airport,Alma Ata
37346,SNYA,small_airport,Almeirim Airport,-1.479524,-52.578214,584,SA,BR,BR-PA,Almeirim,yes,SNYA,GGF,PA0024,,https://en.wikipedia.org/wiki/Almeirim_Airport,
3998,LEAM,medium_airport,Almería Airport,36.843899,-2.3701,70,EU,ES,ES-AN,Almería,yes,LEAM,LEI,,https://www.aena.es/en/almeria.html,https://en.wikipedia.org/wiki/Almer%C3%ADa_International_Airport,
5827,SAVT,medium_airport,Almirante Marco Andres Zar Airport,-43.2105,-65.2703,141,SA,AR,AR-U,Rawson,yes,SAVT,REL,TRE,,https://en.wikipedia.org/wiki/Almirante_Marco_Andr%C3%A9s_Zar_Airport,Trelew Airport
6159,SKRH,medium_airport,Almirante Padilla Airport,11.5262,-72.926,43,SA,CO,CO-LAG,Riohacha,yes,SKRH,RCH,RCH,,https://en.wikipedia.org/wiki/Riohacha_Airport,
26488,VEAN,medium_airport,Along Airport,28.1753006,94.80200195,900,AS,IN,IN-AR,,no,VEAN,IXV,,,https://en.wikipedia.org/wiki/Along_Airport,
4787,MPCE,medium_airport,Alonso Valderrama Airport,7.98784,-80.409837,33,NA,PA,PA-6,Chitré,yes,MPCE,CTD,,,https://en.wikipedia.org/wiki/Chitré_Alonso_Valderrama_Airport,
301838,AWE,small_airport,Alowe Airport,-0.545,9.444,600,AF,GA,GA-3,Wonga Wongué Presidential Reserve,no,FOGW,AWE,,,,
3382,KAPN,medium_airport,Alpena County Regional Airport,45.0780983,-83.56030273,690,NA,US,US-MI,Alpena,yes,KAPN,APN,APN,,https://en.wikipedia.org/wiki/Alpena_County_Regional_Airport,
26890,YAPH,medium_airport,Alpha Airport,-23.653275,146.582479,1255,OC,AU,AU-QLD,Alpha,no,YAPH,ABH,,,https://en.wikipedia.org/wiki/Alpha_Airport,
16110,PALP,small_airport,Alpine Airstrip,70.344299,-150.945007,18,NA,US,US-AK,Nuiqsut,no,PALP,DQH,AK15,,https://en.wikipedia.org/wiki/Alpine_Airstrip,Deadhorse
19696,KE38,small_airport,Alpine Casparis Municipal Airport,30.38419914,-103.6839981,4515,NA,US,US-TX,Alpine,no,,ALE,E38,http://www.ci.alpine.tx.us/airport.shtml,https://en.wikipedia.org/wiki/Alpine-Casparis_Municipal_Airport,
30666,AU-AYD,small_airport,Alroy Downs Airport,-19.2908,136.078995,711,OC,AU,AU-NT,Alroy Downs,no,YALD,AYD,,,,
2566,ENAT,medium_airport,Alta Airport,69.97609711,23.37170029,9,EU,NO,NO-54,Alta,yes,ENAT,ALF,,https://avinor.no/en/airport/alta-airport/,https://en.wikipedia.org/wiki/Alta_Airport,
29654,ZMAT,medium_airport,Altai Airport,46.37639999,96.22109985,7260,AS,MN,MN-065,Altai,yes,ZMAT,LTI,,,https://en.wikipedia.org/wiki/Altai_Airport,
5914,SBHT,medium_airport,Altamira Interstate Airport,-3.253144,-52.253938,368,SA,BR,BR-PA,Altamira,yes,SBHT,ATM,PA0003,https://www4.infraero.gov.br/aeroportos/aeroporto-de-altamira-para/,https://en.wikipedia.org/wiki/Altamira_Airport,
44191,CN-0113,medium_airport,Altay Airport,47.749886,88.085808,2460,AS,CN,CN-65,Altay,yes,ZWAT,AAT,,,https://en.wikipedia.org/wiki/Altay_Airport,Altay Air Base
2184,EDAC,medium_airport,Altenburg-Nobitz Airport,50.981945,12.506389,640,EU,DE,DE-TH,Altenburg,no,EDAC,AOC,,http://www.leipzig-altenburg-airport.de/,https://en.wikipedia.org/wiki/Altenburg-Nobitz_Airport,Altenburg Nobitz
28891,LFHU,small_airport,Altiport L'Alpe d'Huez - Henri GIRAUD,45.088299,6.08472,6102,EU,FR,FR-ARA,L'Alpe d'Huez,no,LFHU,AHZ,,,https://fr.wikipedia.org/wiki/Altiport_de_l'Alpe_d'Huez,
301755,AME,small_airport,Alto Molocue Airport,-15.61027778,37.68138889,1950,AF,MZ,MZ-Q,Alto Molocue,no,,AME,,,,
29657,SCAP,small_airport,Alto Palena Airport,-43.61190033,-71.80609894,794,SA,CL,CL-LL,Alto Palena,no,SCAP,WAP,,,https://en.wikipedia.org/wiki/Alto_Palena_Airfield,
37032,SNAI,small_airport,Alto Parnaíba Airport,-9.083610535,-45.95055771,968,SA,BR,BR-MA,Alto Parnaíba,no,SNAI,APY,,,,
38222,YADS,small_airport,Alton Downs Airport,-26.488959,139.259906,,OC,AU,AU-SA,,no,YADS,AWN,,,https://en.wikipedia.org/wiki/Alton_Downs_Airport,
3380,KAOO,medium_airport,Altoona Blair County Airport,40.296398,-78.32,1503,NA,US,US-PA,Altoona,yes,KAOO,AOO,AOO,,https://en.wikipedia.org/wiki/Altoona-Blair_County_Airport,
3657,KLTS,medium_airport,Altus Air Force Base,34.667099,-99.266701,1382,NA,US,US-OK,Altus,no,KLTS,LTS,LTS,http://www.altus.af.mil/,https://en.wikipedia.org/wiki/Altus_Air_Force_Base,
19338,KAXS,small_airport,Altus Quartz Mountain Regional Airport,34.697952,-99.3385,1433,NA,US,US-OK,Altus,no,KAXS,AXS,AXS,,https://en.wikipedia.org/wiki/Altus/Quartz_Mountain_Regional_Airport,
30638,HCMA,small_airport,Alula Airport,11.9582,50.748,6,AF,SO,SO-BR,Alula,no,HCMA,ALU,,,https://en.wikipedia.org/wiki/Alula_Airport,
4437,LPAR,medium_airport,Alverca Air Base,38.883301,-9.0301,11,EU,PT,PT-11,Vila Franca de Xira,no,LPAR,AVR,,,,Alverca Airbase
314558,AXF,medium_airport,Alxa Left Banner Bayanhot Airport,38.74831,105.58858,4560,AS,CN,CN-15,Bayanhot,yes,ZBAL,AXF,,,https://en.wikipedia.org/wiki/Alxa_Left_Banner_Bayanhot_Airport,
314557,RHT,small_airport,Alxa Right Banner Badanjilin Airport,39.225,101.546,4659,AS,CN,CN-15,Badanjilin,yes,ZBAR,RHT,,,https://en.wikipedia.org/wiki/Alxa_Right_Banner_Badanjilin_Airport,
323222,HLZN,small_airport,Alzintan Airport,31.774878,12.25006,2080,AF,LY,LY-JG,Zintan,no,HLZN,ZIS,,,https://en.wikipedia.org/wiki/Alzintan_Airport,
30639,FTTN,small_airport,Am Timan Airport,11.0340004,20.27400017,1420,AF,TD,TD-SA,Am Timan,no,FTTN,AMC,,,https://en.wikipedia.org/wiki/Am_Timan_Airport,
301676,AMF,small_airport,Ama Airport,-4.101111111,141.67,145,OC,PG,PG-ESW,,no,AYAA,AMF,AMA,,,
4708,MMEP,medium_airport,Amado Nervo National Airport,21.4195,-104.843002,3020,NA,MX,MX-NAY,Tepic,yes,MMEP,TPQ,TNY,http://tepic.asa.gob.mx/wb/webasa/tepic_aeropuertos,https://en.wikipedia.org/wiki/Amado_Nervo_National_Airport,Tepic Airport
30623,WAPA,small_airport,Amahai Airport,-3.34800005,128.9259949,29,AS,ID,ID-MA,Amahai-Seram Island,no,WAPA,AHI,,,https://en.wikipedia.org/wiki/Amahai_Airport,
5553,RJDA,small_airport,Amakusa Airport,32.482498,130.158997,340,AS,JP,JP-43,Amakusa,yes,RJDA,AXJ,,,https://en.wikipedia.org/wiki/Amakusa_Airfield,
30620,SKAM,small_airport,Amalfi Airport,6.91667,-75.0667,5507,SA,CO,CO-ANT,Amalfi,no,SKAM,AFI,AFI,,,
5577,RJKA,medium_airport,Amami Airport,28.43059921,129.7129974,27,AS,JP,JP-46,Amami,yes,RJKA,ASJ,,,https://en.wikipedia.org/wiki/Amami_Airport,
301689,AMU,small_airport,Amanab Airport,-3.586,141.2143333,1307,OC,PG,PG-SAN,Amanab,no,AYAM,AMU,ANA,,,
4520,LTAP,small_airport,Amasya Merzifon Airport,40.829399,35.521999,1758,AS,TR,TR-05,Amasya,yes,LTAP,MZH,,http://www.merzifon.dhmi.gov.tr/havaalanlari/default.aspx?hv=15,https://en.wikipedia.org/wiki/Merzifon_Airport,
27328,YAMT,small_airport,Amata Airport,-26.097363,131.202732,695,OC,AU,AU-SA,,no,YAMT,AMT,,,https://en.wikipedia.org/wiki/Amata_Airport,
301690,AZB,small_airport,Amazon Bay Airport,-10.29916667,149.3383333,12,OC,PG,PG-CPM,,no,,AZB,AZB,,,
